employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,target
15015,Diana P.,62,118883.0,2020-06-26,Engineering,Female,United Kingdom,Chittagong,69.9,True,Good value for money.,58.38,0
11980,Eve Y.,64,66612.0,2015-01-31,Engineering,Female,United States,Chittagong,123.5,True,Delivery was fast and packaging great.,182.52,0
13911,Alice I.,42,89306.0,2011-01-08,Sales,Male,United Kingdom,Rajshahi,75.9,False,"Excellent product, highly recommend!",334.46,0
13000,Ira C.,37,80691.0,2013-01-09,Sales,Male,United States,Dhaka,92.3,False,No Review,362.85,0
10620,Alice B.,51,94567.0,2019-07-03,Sales,Female,United States,Khulna,61.5,True,Good value for money.,60.24,0
2840,Hasan J.,34,84081.0,2015-08-01,Engineering,Male,United Kingdom,Khulna,118.8,True,No Review,40.84,0
3863,John F.,42,45544.0,2016-08-28,Marketing,Male,United Kingdom,Dhaka,66.2,True,Product met all expectations.,490.97,0
6894,Ira F.,52,61708.0,2015-04-04,Marketing,Male,Bangladesh,Rajshahi,77.5,False,Would buy again without hesitation.,13.05,0
19488,Alice N.,29,103766.0,2020-03-27,Engineering,Male,United States,Chittagong,86.6,False,No Review,100.24,0
1493,Frank E.,23,39686.0,2012-05-03,HR,Female,United States,Khulna,78.9,False,No Review,367.81,0
18038,Hasan C.,63,110756.0,2010-05-11,Sales,Female,United States,Khulna,89.8,False,Would buy again without hesitation.,288.0,0
15816,Frank D.,20,30555.0,2017-07-22,Engineering,Female,United States,Rajshahi,55.0,False,"Excellent product, highly recommend!",49.33,0
19102,Eve K.,55,81579.0,2013-05-14,HR,Female,Bangladesh,Dhaka,99.4,False,Product met all expectations.,487.4,0
13262,John M.,28,84492.0,2016-01-17,Engineering,Female,United States,Sylhet,104.0,False,Would buy again without hesitation.,415.46,0
11195,Grace N.,24,53008.0,2015-07-25,HR,Female,United States,Rajshahi,120.9,True,Delivery was fast and packaging great.,105.92,0
9833,Frank S.,55,83027.0,2018-11-18,HR,Male,United States,Rajshahi,102.0,False,Delivery was fast and packaging great.,49.11,0
19811,Frank D.,36,110353.0,2024-05-31,Sales,Female,United Kingdom,Chittagong,60.9,False,No Review,185.71,0
5032,John C.,27,77864.0,2010-10-11,Sales,Female,Bangladesh,Chittagong,47.1,False,Good value for money.,156.1,0
4335,Frank X.,27,85229.0,2010-07-31,Engineering,Female,Bangladesh,Khulna,94.4,True,Very satisfied with the quality.,246.34,0
14225,Charlie U.,27,75126.0,2013-10-17,Marketing,Male,Bangladesh,Dhaka,113.0,True,Delivery was fast and packaging great.,284.97,0
4189,Frank Q.,58,48625.0,2016-04-05,Sales,Male,United States,Sylhet,81.2,False,Delivery was fast and packaging great.,372.34,0
16917,Eve G.,38,42014.0,2018-04-15,Marketing,Female,Bangladesh,Khulna,117.8,True,No Review,407.96,0
16236,Diana G.,63,118546.0,2017-08-27,Engineering,Male,United States,Rajshahi,75.2,False,Product met all expectations.,291.6,0
16048,Hasan V.,34,98420.0,2010-10-04,Sales,Female,United Kingdom,Khulna,123.7,True,"Excellent product, highly recommend!",438.23,0
2023,Bob M.,28,55882.0,2012-11-06,Sales,Female,Bangladesh,Chittagong,56.4,False,"Excellent product, highly recommend!",62.95,0
412,Hasan C.,30,54211.0,2022-07-27,Marketing,Male,United States,Chittagong,103.0,True,Good value for money.,74.94,1
16150,Grace Y.,43,110067.0,2020-03-04,Engineering,Male,United States,Chittagong,48.9,False,Would buy again without hesitation.,28.24,0
1584,Eve X.,25,67153.0,2019-02-03,Engineering,Female,United Kingdom,Chittagong,121.0,True,"Excellent product, highly recommend!",290.76,0
1229,Eve Y.,45,36844.0,2023-06-04,Finance,Male,United States,Sylhet,82.5,False,No Review,32.77,1
435,Diana Y.,45,63190.0,2021-12-03,Engineering,Female,United States,Dhaka,100.0,True,Would buy again without hesitation.,121.11,0
19237,Eve N.,52,66737.0,2020-07-12,Marketing,Female,United Kingdom,Chittagong,109.8,False,No Review,357.77,0
13457,Charlie C.,48,44710.0,2020-06-05,HR,Male,United States,Dhaka,104.4,True,Very satisfied with the quality.,126.72,0
6413,Bob O.,34,98454.0,2023-01-06,Finance,Female,Bangladesh,Rajshahi,61.0,True,Delivery was fast and packaging great.,483.37,0
9849,Grace D.,58,85371.0,2013-09-26,HR,Female,United States,Khulna,49.6,True,Good value for money.,436.03,0
8466,Hasan D.,21,44469.0,2018-07-04,Marketing,Female,United States,Rajshahi,49.6,False,Very satisfied with the quality.,264.66,0
12180,Frank L.,53,80589.0,2022-03-11,Sales,Male,United States,Chittagong,97.5,False,Would buy again without hesitation.,421.55,0
6250,John F.,39,118624.0,2021-05-04,Sales,Male,United States,Khulna,65.0,True,Would buy again without hesitation.,11.89,0
3785,Ira P.,28,113990.0,2015-11-11,Sales,Female,United States,Rajshahi,76.3,True,Delivery was fast and packaging great.,193.46,0
15167,Frank X.,44,101070.0,2016-10-27,Sales,Female,Bangladesh,Chittagong,49.4,False,No Review,250.1,0
17773,John E.,62,37011.0,2013-05-12,HR,Male,Bangladesh,Chittagong,83.0,False,Good value for money.,461.78,0
6625,Hasan E.,40,40062.0,2019-07-02,HR,Female,United States,Chittagong,56.7,False,Very satisfied with the quality.,474.0,0
6099,Alice J.,18,63835.0,2015-11-13,Sales,Male,United States,Dhaka,45.4,False,Delivery was fast and packaging great.,230.68,0
8612,John F.,18,64213.0,2017-10-20,Finance,Female,United States,Khulna,61.4,False,No Review,262.45,0
14480,Ira A.,55,74764.0,2017-06-30,HR,Female,United States,Dhaka,74.6,False,Very satisfied with the quality.,234.81,0
14722,Ira N.,45,36486.0,2019-12-12,HR,Female,United Kingdom,Chittagong,106.2,False,Product met all expectations.,74.95,0
6858,John A.,25,113877.0,2014-10-03,Finance,Female,United States,Khulna,83.8,False,No Review,225.6,0
18570,Bob I.,50,111902.0,2024-09-10,Sales,Female,United States,Dhaka,98.8,True,Product met all expectations.,267.82,0
13991,Grace Q.,64,70853.0,2015-12-27,Engineering,Male,Bangladesh,Chittagong,113.0,False,"Excellent product, highly recommend!",439.26,0
6530,Grace Q.,54,85624.0,2020-04-22,HR,Male,United States,Rajshahi,66.0,False,"Excellent product, highly recommend!",155.28,0
14525,Hasan R.,34,91012.0,2021-01-18,Finance,Female,United States,Rajshahi,75.6,False,Product met all expectations.,370.26,0
18867,Hasan I.,28,67693.0,2023-03-20,Marketing,Female,Bangladesh,Khulna,87.6,False,No Review,260.28,0
4628,John I.,46,65281.0,2013-10-13,Marketing,Male,United Kingdom,Sylhet,69.8,False,Product met all expectations.,123.83,0
15345,Diana K.,34,84564.0,2018-05-03,Sales,Male,United States,Dhaka,117.2,False,"Excellent product, highly recommend!",355.61,0
4397,Alice J.,21,55540.0,2015-12-22,Sales,Male,Bangladesh,Rajshahi,93.5,True,Very satisfied with the quality.,20.35,0
17296,Diana W.,47,110014.0,2010-03-20,Marketing,Female,United States,Dhaka,101.8,True,Good value for money.,335.76,0
12025,Hasan K.,29,100212.0,2013-07-28,Engineering,Female,United States,Dhaka,123.0,True,"Excellent product, highly recommend!",400.4,0
4080,Grace K.,60,106857.0,2018-05-18,Marketing,Female,Bangladesh,Chittagong,106.3,False,Product met all expectations.,355.66,0
12804,Ira P.,40,114224.0,2024-12-06,HR,Male,United Kingdom,Khulna,65.0,True,Would buy again without hesitation.,455.4,0
14837,Alice S.,48,105546.0,2015-06-11,Engineering,Male,United States,Khulna,51.4,False,Would buy again without hesitation.,78.74,0
1608,Diana J.,41,68151.0,2022-05-26,Sales,Male,United States,Chittagong,107.8,True,Good value for money.,6.06,0
1338,Grace H.,39,117743.0,2017-08-22,HR,Female,United States,Rajshahi,80.0,False,Delivery was fast and packaging great.,410.02,0
17530,Bob Q.,64,70797.0,2017-03-04,HR,Male,United States,Chittagong,72.9,True,"Excellent product, highly recommend!",141.49,0
17370,Hasan T.,63,88983.0,2012-03-08,Finance,Male,United States,Khulna,95.9,False,Delivery was fast and packaging great.,268.98,0
254,Alice Z.,49,68624.0,2012-07-16,Sales,Male,United States,Khulna,126.0,False,Product met all expectations.,250.1,0
12631,Charlie A.,37,77426.0,2010-10-10,Finance,Male,Bangladesh,Sylhet,124.5,False,"Excellent product, highly recommend!",248.18,0
694,Frank Q.,56,30658.0,2019-09-13,Marketing,Female,United States,Dhaka,117.3,True,"Excellent product, highly recommend!",471.09,0
15276,Bob D.,25,98843.0,2016-12-10,HR,Female,United States,Chittagong,75.0,True,No Review,367.84,0
3681,Charlie L.,48,47392.0,2013-02-13,Engineering,Male,United Kingdom,Khulna,89.5,False,Good value for money.,161.3,0
17278,Grace U.,60,111742.0,2017-11-21,Marketing,Female,United States,Chittagong,53.0,False,"Excellent product, highly recommend!",250.1,0
8052,Ira S.,23,93223.0,2015-05-25,Engineering,Female,United States,Khulna,98.0,True,Very satisfied with the quality.,405.38,0
15851,Diana X.,42,80691.0,2020-06-11,Finance,Male,Bangladesh,Chittagong,71.2,True,Would buy again without hesitation.,210.79,0
18106,Bob L.,31,114143.0,2024-12-22,Marketing,Female,United States,Rajshahi,50.2,True,Delivery was fast and packaging great.,16.14,0
7875,Alice T.,37,99326.0,2011-06-03,Sales,Female,United Kingdom,Rajshahi,45.9,False,No Review,389.23,0
10338,Bob D.,22,58066.0,2015-06-27,Finance,Female,Bangladesh,Sylhet,127.6,False,"Excellent product, highly recommend!",188.31,0
595,Hasan X.,34,70357.0,2020-03-01,Finance,Female,Bangladesh,Dhaka,92.1,True,No Review,132.08,0
15044,Ira W.,28,103695.0,2012-11-27,HR,Male,United States,Dhaka,105.3,True,Good value for money.,202.01,0
11900,Charlie E.,44,75126.0,2012-08-04,Marketing,Female,Bangladesh,Rajshahi,51.5,False,Product met all expectations.,426.88,0
4931,Frank C.,40,79716.0,2019-10-11,HR,Female,United States,Sylhet,126.0,True,Product met all expectations.,46.26,0
19272,Alice B.,36,81092.0,2016-04-23,Sales,Female,United Kingdom,Rajshahi,107.4,True,Would buy again without hesitation.,371.7,1
1008,Diana M.,49,80799.0,2017-06-30,Marketing,Female,United States,Dhaka,113.4,True,Would buy again without hesitation.,370.03,0
19657,Hasan F.,46,115296.0,2017-06-30,HR,Female,United States,Chittagong,61.0,False,Very satisfied with the quality.,120.77,0
16983,Ira R.,35,58941.0,2020-03-31,Engineering,Female,United States,Dhaka,70.2,True,Good value for money.,494.04,1
12408,John R.,36,60270.0,2022-01-01,Engineering,Male,United States,Chittagong,63.4,True,No Review,293.02,0
6566,Ira I.,42,80060.0,2018-11-10,HR,Male,United States,Sylhet,96.0,True,Delivery was fast and packaging great.,429.36,0
14028,Alice C.,64,99802.0,2010-06-05,HR,Male,Bangladesh,Dhaka,51.0,False,Very satisfied with the quality.,326.76,0
11880,Grace K.,33,68036.0,2024-08-19,Marketing,Male,United States,Sylhet,100.4,False,Delivery was fast and packaging great.,29.6,0
3273,Charlie A.,65,45413.0,2019-03-16,Sales,Female,United States,Khulna,89.8,True,Product met all expectations.,92.61,0
6671,John O.,44,60705.0,2023-08-21,Engineering,Female,United States,Chittagong,105.0,False,Delivery was fast and packaging great.,33.87,0
14193,Diana U.,57,81557.0,2018-04-02,Engineering,Female,Bangladesh,Khulna,96.4,False,No Review,285.91,0
10820,John R.,33,73448.0,2011-02-17,Finance,Female,United States,Chittagong,87.2,True,Product met all expectations.,464.39,0
14575,Diana H.,42,75126.0,2012-06-21,Sales,Female,Bangladesh,Dhaka,129.4,False,Very satisfied with the quality.,183.62,0
9585,Hasan F.,27,75126.0,2022-09-15,Sales,Male,Bangladesh,Rajshahi,77.5,True,No Review,250.1,0
18157,Diana W.,50,82803.0,2021-01-28,HR,Male,United States,Sylhet,109.3,False,Very satisfied with the quality.,86.58,0
4327,Ira Z.,59,70642.0,2010-06-27,Sales,Female,United Kingdom,Rajshahi,62.8,False,Very satisfied with the quality.,135.49,0
1144,Ira P.,37,103335.0,2017-06-24,Marketing,Male,United States,Chittagong,64.3,False,Product met all expectations.,423.99,0
8588,Grace K.,20,60753.0,2024-07-22,Sales,Female,Bangladesh,Khulna,114.6,False,"Excellent product, highly recommend!",91.07,0
19839,Charlie L.,33,76956.0,2022-07-05,Finance,Male,United Kingdom,Sylhet,110.4,False,Very satisfied with the quality.,195.3,0
8693,Frank F.,19,110722.0,2015-05-02,Engineering,Female,United States,Sylhet,54.5,True,Good value for money.,239.21,0
3823,John H.,40,71113.0,2020-07-18,Sales,Male,United Kingdom,Khulna,86.6,True,Very satisfied with the quality.,261.76,0
10233,Eve H.,27,118457.0,2015-03-17,HR,Male,United States,Dhaka,51.2,True,Delivery was fast and packaging great.,181.1,0
7675,Bob J.,48,102892.0,2017-12-26,Finance,Male,Bangladesh,Rajshahi,79.1,False,No Review,14.05,0
18841,Grace F.,44,43812.0,2016-04-28,HR,Female,United States,Rajshahi,112.6,False,Very satisfied with the quality.,426.63,0
11056,Hasan K.,19,75126.0,2018-04-23,Sales,Male,United Kingdom,Chittagong,74.5,True,"Excellent product, highly recommend!",420.93,0
15053,Grace B.,26,93251.0,2012-06-12,Marketing,Male,Bangladesh,Dhaka,64.9,False,"Excellent product, highly recommend!",125.57,0
10196,Bob Z.,24,73305.0,2011-01-21,Marketing,Male,Bangladesh,Dhaka,111.8,True,"Excellent product, highly recommend!",105.37,0
17018,Eve T.,25,43746.0,2020-12-27,Engineering,Male,Bangladesh,Chittagong,85.8,True,Product met all expectations.,10.83,0
13358,Diana L.,41,59164.0,2020-03-26,Finance,Male,United States,Dhaka,120.6,True,Product met all expectations.,256.33,1
5035,Bob L.,24,114948.0,2015-07-04,Engineering,Female,United Kingdom,Khulna,49.2,False,Product met all expectations.,163.3,0
15251,Charlie B.,27,69533.0,2017-07-19,Finance,Female,Bangladesh,Rajshahi,87.5,False,No Review,250.1,0
2071,Bob E.,40,78163.0,2016-10-09,Sales,Female,United States,Khulna,100.7,False,Very satisfied with the quality.,303.86,0
8132,Hasan Z.,58,88450.0,2011-03-31,Sales,Female,United Kingdom,Dhaka,112.0,True,Very satisfied with the quality.,14.14,0
9207,Eve F.,54,115913.0,2016-07-12,Marketing,Male,United Kingdom,Chittagong,91.5,True,Would buy again without hesitation.,453.4,0
16604,Charlie B.,57,76580.0,2011-07-19,Finance,Female,United Kingdom,Rajshahi,48.4,True,No Review,313.5,1
9982,Ira M.,41,46891.0,2020-05-14,HR,Male,United States,Khulna,54.8,False,No Review,366.38,0
11954,Eve P.,36,75126.0,2010-11-08,Finance,Male,United States,Chittagong,126.2,True,Delivery was fast and packaging great.,88.6,0
19888,Bob K.,42,58731.0,2020-03-31,Engineering,Male,United States,Chittagong,98.2,True,Would buy again without hesitation.,316.85,0
13785,Bob G.,35,34157.0,2018-03-19,Finance,Male,United States,Khulna,56.7,False,Would buy again without hesitation.,439.12,0
1146,Frank K.,33,98080.0,2017-09-27,Engineering,Male,United States,Dhaka,86.6,False,Would buy again without hesitation.,411.38,0
10714,Eve S.,38,91883.0,2011-08-13,HR,Female,United States,Rajshahi,86.6,True,No Review,23.82,0
8288,Bob L.,53,90630.0,2015-08-26,Finance,Female,Bangladesh,Khulna,69.7,True,"Excellent product, highly recommend!",49.48,0
8087,Alice V.,32,84977.0,2013-08-12,HR,Female,United States,Rajshahi,95.9,True,Product met all expectations.,348.72,1
4131,Grace E.,63,63239.0,2017-11-06,Marketing,Female,United States,Rajshahi,66.0,False,No Review,437.55,0
3882,Grace H.,39,108426.0,2023-11-01,Finance,Female,Bangladesh,Chittagong,76.8,False,Very satisfied with the quality.,422.42,0
1256,Hasan A.,63,118818.0,2021-01-09,HR,Female,United Kingdom,Rajshahi,104.7,False,Very satisfied with the quality.,44.52,0
633,Alice Q.,50,118602.0,2015-01-07,Engineering,Male,United Kingdom,Sylhet,82.5,True,No Review,404.15,0
7568,Ira B.,29,42177.0,2012-08-03,Sales,Male,United States,Dhaka,90.1,False,Very satisfied with the quality.,177.89,0
7085,Diana C.,51,58892.0,2016-10-07,HR,Male,Bangladesh,Chittagong,75.6,False,"Excellent product, highly recommend!",55.68,0
9249,Diana I.,35,92701.0,2016-04-29,Sales,Female,United Kingdom,Chittagong,85.3,False,No Review,398.46,0
179,Eve O.,56,116249.0,2010-04-16,Engineering,Male,United Kingdom,Khulna,118.0,True,Good value for money.,386.24,0
18161,Hasan Z.,33,94774.0,2020-11-13,Sales,Female,United States,Sylhet,59.4,False,No Review,262.59,0
7153,Charlie T.,63,87286.0,2018-01-15,Marketing,Female,United Kingdom,Dhaka,58.0,False,Very satisfied with the quality.,230.12,1
10509,Alice L.,24,78271.0,2022-07-12,Sales,Male,United Kingdom,Khulna,129.8,False,Product met all expectations.,266.83,0
4512,Bob S.,46,37961.0,2020-10-09,Marketing,Female,Bangladesh,Sylhet,87.4,False,Would buy again without hesitation.,320.48,0
4141,John A.,59,75126.0,2019-11-01,Marketing,Female,Bangladesh,Dhaka,108.3,True,Delivery was fast and packaging great.,100.16,0
12065,Frank I.,57,80585.0,2012-10-31,Finance,Female,United States,Khulna,108.3,True,"Excellent product, highly recommend!",268.31,0
8500,Hasan J.,39,84784.0,2016-11-09,HR,Female,United States,Sylhet,111.5,True,Would buy again without hesitation.,250.1,0
1653,Ira E.,41,46785.0,2012-11-05,Sales,Female,United States,Rajshahi,129.7,False,Very satisfied with the quality.,399.98,0
2679,Frank M.,53,69843.0,2021-12-27,Sales,Male,Bangladesh,Dhaka,57.2,True,Product met all expectations.,172.56,0
8142,Ira U.,33,91412.0,2013-11-04,Sales,Female,Bangladesh,Dhaka,120.5,True,"Excellent product, highly recommend!",371.06,0
767,Diana T.,52,83727.0,2011-01-01,Finance,Female,United Kingdom,Chittagong,121.7,False,"Excellent product, highly recommend!",191.65,0
10355,Ira M.,22,38054.0,2010-11-01,Finance,Male,United Kingdom,Chittagong,82.0,False,Would buy again without hesitation.,291.98,0
3900,Diana Y.,47,74102.0,2014-05-11,HR,Male,United States,Dhaka,117.5,True,Delivery was fast and packaging great.,230.21,0
332,Alice H.,53,74145.0,2010-06-26,Finance,Male,United States,Sylhet,71.9,True,Product met all expectations.,186.05,0
10543,Grace Z.,20,80419.0,2010-04-24,Sales,Female,United States,Sylhet,127.7,False,No Review,436.58,0
2507,Eve L.,42,43229.0,2021-04-24,Sales,Male,Bangladesh,Khulna,60.8,True,Good value for money.,155.78,0
14741,Hasan E.,35,101752.0,2016-07-17,Marketing,Female,United States,Khulna,122.3,True,No Review,282.31,0
7218,Charlie U.,56,75126.0,2014-07-11,Sales,Female,Bangladesh,Sylhet,70.0,True,Product met all expectations.,449.61,0
6138,Grace W.,36,93242.0,2011-06-03,Marketing,Female,Bangladesh,Chittagong,58.4,False,No Review,209.09,0
6034,John E.,36,110468.0,2020-05-19,Finance,Male,Bangladesh,Sylhet,74.5,False,"Excellent product, highly recommend!",157.25,0
13100,Alice B.,37,101644.0,2017-06-30,Sales,Male,Bangladesh,Khulna,88.7,True,Product met all expectations.,67.83,0
15774,Grace H.,49,56853.0,2020-11-25,Sales,Male,United States,Dhaka,109.0,False,"Excellent product, highly recommend!",431.89,0
387,Diana M.,60,47723.0,2014-10-09,Finance,Female,United States,Sylhet,105.2,False,Product met all expectations.,110.39,0
14252,Bob G.,40,50456.0,2010-06-03,Engineering,Female,Bangladesh,Khulna,96.9,False,Would buy again without hesitation.,146.58,0
4672,Alice V.,27,36885.0,2023-03-28,HR,Female,United States,Dhaka,127.7,False,No Review,213.5,0
19978,Grace K.,57,116294.0,2022-06-14,Engineering,Male,United Kingdom,Dhaka,57.2,False,Would buy again without hesitation.,5.69,0
12873,John U.,34,111401.0,2016-09-28,Engineering,Male,Bangladesh,Khulna,102.0,False,No Review,10.64,0
16463,Alice N.,48,114139.0,2016-02-12,HR,Female,United States,Chittagong,61.3,False,Good value for money.,451.12,0
1850,Alice R.,42,102084.0,2011-04-28,Finance,Male,United States,Dhaka,71.0,False,Good value for money.,15.15,0
17143,Ira U.,39,64725.0,2016-07-10,Finance,Male,United States,Chittagong,54.5,False,Very satisfied with the quality.,6.39,0
1611,Frank I.,48,76944.0,2016-11-13,Finance,Male,United Kingdom,Rajshahi,92.1,True,"Excellent product, highly recommend!",26.06,0
915,Ira L.,34,41307.0,2012-02-05,Sales,Male,Bangladesh,Khulna,120.3,False,"Excellent product, highly recommend!",25.62,0
967,Grace D.,20,79554.0,2014-08-07,Finance,Male,United States,Khulna,86.6,False,Good value for money.,219.07,0
5377,Alice I.,42,95459.0,2010-07-20,Marketing,Female,Bangladesh,Sylhet,121.8,True,Product met all expectations.,370.84,0
13710,Eve Q.,62,56967.0,2021-10-12,HR,Male,United States,Dhaka,64.6,False,Very satisfied with the quality.,421.38,0
12207,Bob G.,65,96294.0,2020-06-03,Sales,Male,United States,Khulna,127.6,True,"Excellent product, highly recommend!",191.14,0
10379,Grace Z.,24,75126.0,2015-06-29,Engineering,Female,Bangladesh,Khulna,45.9,True,Good value for money.,118.51,0
3312,Eve P.,19,112497.0,2010-04-13,Finance,Male,United Kingdom,Sylhet,105.7,False,Delivery was fast and packaging great.,124.66,0
6940,Charlie F.,61,41355.0,2011-10-19,Sales,Female,United Kingdom,Khulna,104.6,True,Product met all expectations.,140.23,0
10877,Frank B.,43,74347.0,2022-05-27,Sales,Male,United Kingdom,Khulna,85.8,True,Delivery was fast and packaging great.,327.42,0
3756,Ira J.,51,55119.0,2011-04-26,Sales,Female,Bangladesh,Sylhet,75.1,False,Delivery was fast and packaging great.,77.39,0
7325,Hasan Y.,30,100207.0,2013-05-25,Engineering,Male,Bangladesh,Khulna,125.0,True,Would buy again without hesitation.,203.16,0
1804,Alice X.,37,51044.0,2021-07-31,Sales,Female,United States,Dhaka,83.1,False,Would buy again without hesitation.,321.62,0
4057,Grace T.,33,95720.0,2011-02-08,Finance,Male,Bangladesh,Rajshahi,54.4,True,No Review,295.6,0
3632,Bob U.,57,109686.0,2010-04-19,HR,Male,United Kingdom,Dhaka,129.2,True,Product met all expectations.,34.96,0
19422,Bob U.,28,68845.0,2012-10-22,HR,Female,United Kingdom,Sylhet,78.0,False,Very satisfied with the quality.,358.71,0
10177,Charlie D.,50,39391.0,2010-08-08,Finance,Male,Bangladesh,Sylhet,54.2,False,Delivery was fast and packaging great.,250.1,0
4029,Ira F.,30,106063.0,2013-10-17,Finance,Female,United States,Chittagong,94.8,False,Delivery was fast and packaging great.,233.77,0
16295,John F.,56,102275.0,2024-02-21,HR,Male,United Kingdom,Khulna,52.1,False,No Review,342.22,0
6991,Frank M.,38,31402.0,2012-02-25,Marketing,Male,United States,Dhaka,113.0,True,Delivery was fast and packaging great.,221.98,0
18694,Eve L.,33,75282.0,2024-12-27,Marketing,Female,United Kingdom,Chittagong,103.6,False,Product met all expectations.,117.93,0
7751,John S.,29,119956.0,2017-06-30,Sales,Male,United Kingdom,Sylhet,103.2,False,No Review,363.12,0
793,Alice B.,43,71007.0,2021-05-24,Sales,Female,United States,Khulna,118.6,True,Good value for money.,93.26,0
9575,Ira U.,51,75126.0,2020-11-14,Finance,Male,United States,Dhaka,99.8,False,Good value for money.,318.41,0
3743,Frank X.,44,45443.0,2020-09-04,Sales,Female,United States,Chittagong,119.0,True,"Excellent product, highly recommend!",416.1,0
16947,Charlie A.,20,34383.0,2013-05-14,Engineering,Male,United States,Khulna,68.4,False,Would buy again without hesitation.,354.61,0
17520,Grace S.,26,65499.0,2010-09-13,Marketing,Male,Bangladesh,Chittagong,86.6,True,"Excellent product, highly recommend!",105.78,0
15376,Diana Y.,23,49820.0,2018-11-30,Finance,Male,United Kingdom,Khulna,123.4,False,Would buy again without hesitation.,60.38,0
5398,Frank J.,29,63945.0,2015-07-20,Finance,Female,United Kingdom,Rajshahi,86.6,False,"Excellent product, highly recommend!",19.92,0
1094,Charlie R.,38,68947.0,2010-10-22,Finance,Female,United States,Dhaka,112.9,True,Would buy again without hesitation.,460.85,0
5124,Charlie L.,19,86899.0,2012-04-05,Sales,Male,Bangladesh,Sylhet,57.5,False,"Excellent product, highly recommend!",313.76,0
17138,Charlie G.,58,119459.0,2017-10-22,Marketing,Male,United States,Dhaka,75.0,False,Very satisfied with the quality.,164.17,0
14860,Bob X.,35,86750.0,2015-03-05,Finance,Male,United States,Rajshahi,73.7,True,"Excellent product, highly recommend!",14.11,0
3713,Hasan I.,42,58673.0,2017-05-06,HR,Female,United Kingdom,Dhaka,80.1,True,Good value for money.,17.89,0
1154,Diana N.,25,106178.0,2011-04-15,Marketing,Male,United Kingdom,Dhaka,116.5,True,No Review,201.31,0
5291,Bob M.,59,78871.0,2011-10-31,Finance,Female,United Kingdom,Sylhet,60.1,True,Delivery was fast and packaging great.,413.83,0
9939,Diana E.,42,111273.0,2012-09-16,HR,Male,United Kingdom,Khulna,46.4,True,Very satisfied with the quality.,116.33,0
7635,Eve X.,39,116860.0,2014-04-26,Sales,Male,United States,Chittagong,88.0,True,Would buy again without hesitation.,406.04,0
3028,Eve E.,38,111889.0,2016-07-25,Finance,Male,United States,Dhaka,128.1,False,Very satisfied with the quality.,73.3,0
9845,Bob R.,26,34086.0,2022-12-10,Sales,Male,United States,Chittagong,92.1,True,Delivery was fast and packaging great.,75.24,0
4886,Alice Y.,52,103587.0,2016-12-02,Engineering,Female,Bangladesh,Rajshahi,86.1,True,"Excellent product, highly recommend!",491.86,0
9530,Bob M.,33,117616.0,2020-06-22,Finance,Male,United States,Sylhet,109.3,False,Delivery was fast and packaging great.,247.96,0
19121,Bob A.,38,96915.0,2024-05-24,Finance,Female,Bangladesh,Sylhet,48.5,True,Good value for money.,56.62,0
2814,Hasan C.,54,108858.0,2012-11-14,Finance,Male,United Kingdom,Khulna,126.0,False,Product met all expectations.,310.54,0
3441,John Q.,43,65980.0,2023-03-20,Finance,Male,United Kingdom,Khulna,74.8,False,No Review,58.36,0
8990,Bob P.,33,30139.0,2016-05-29,Marketing,Male,United Kingdom,Khulna,59.0,True,Product met all expectations.,405.11,0
112,John Y.,18,72535.0,2011-05-31,Finance,Male,United Kingdom,Rajshahi,93.6,False,Product met all expectations.,352.79,0
233,Alice G.,60,99619.0,2010-05-16,Sales,Male,United States,Sylhet,52.2,True,Product met all expectations.,187.72,0
9062,Diana X.,59,113932.0,2012-02-15,Finance,Male,United Kingdom,Khulna,64.4,False,Good value for money.,374.42,0
5646,Grace S.,42,70454.0,2010-01-22,Sales,Female,United Kingdom,Chittagong,87.0,False,Good value for money.,444.2,0
17805,Bob R.,25,111515.0,2014-11-19,Marketing,Female,United States,Dhaka,91.0,True,"Excellent product, highly recommend!",493.3,1
15420,Grace P.,46,38214.0,2012-12-18,Sales,Female,United States,Chittagong,67.4,True,No Review,220.31,0
10160,Hasan X.,60,98604.0,2023-02-02,Engineering,Female,Bangladesh,Rajshahi,75.0,True,Good value for money.,229.76,0
1695,Hasan S.,20,104027.0,2024-12-30,Marketing,Male,United States,Rajshahi,80.5,False,"Excellent product, highly recommend!",350.67,0
8128,John P.,25,90869.0,2022-09-13,Marketing,Female,United States,Dhaka,69.5,True,Very satisfied with the quality.,325.03,0
4210,Charlie P.,26,99281.0,2018-01-24,Marketing,Male,Bangladesh,Sylhet,66.4,True,Very satisfied with the quality.,430.94,0
16394,Bob P.,29,36183.0,2011-11-16,HR,Female,United States,Khulna,126.9,False,No Review,92.96,0
10936,Alice G.,43,54577.0,2011-09-05,Marketing,Female,United States,Chittagong,90.0,False,Good value for money.,145.19,0
3967,John X.,62,55485.0,2021-08-15,HR,Male,United States,Khulna,112.0,False,Good value for money.,31.96,0
16428,Bob B.,30,68086.0,2023-09-11,Marketing,Female,Bangladesh,Khulna,127.4,True,Delivery was fast and packaging great.,319.21,0
3601,Diana H.,63,83438.0,2016-09-07,Engineering,Male,Bangladesh,Sylhet,105.2,True,Delivery was fast and packaging great.,327.31,0
